F0,F1,F2,F3,F4,F5,F6,Labels
0.62854266,1.2449167,1.2449167,-0.9856367,0.09225279,-4.3050146,-0.61919075,3
-0.36989138,-0.68120444,-0.68120444,-2.5125246,-0.43015033,-2.7440476,0.06141445,1
1.7378827,0.7027497,0.7027497,-1.1305592,0.11948212,-2.8431902,-0.2608901,0
1.4153719,2.1006348,2.1006348,0.8505263,-1.1437181,-9.898624,1.7005851,3
4.3641768,2.4196668,2.4196668,-0.974307,-0.81448025,-7.2389755,-3.549542,0
0.7880658,2.3989935,2.3989935,-0.31617996,-0.1130814,-7.038069,-0.002378983,0
-0.34497675,3.2376761,3.2376761,2.0029647,0.08661647,-8.876258,0.022126473,2
1.3168201,0.8563059,0.8563059,-0.3254096,2.1628125,-1.5184076,0.1515446,0
1.4835852,0.52622926,0.52622926,1.1685747,0.694435,-4.867332,-1.0283736,0
1.7576464,1.9853941,1.9853941,-1.8562756,-0.52125037,-1.6104711,0.6602178,0
1.1026955,-0.78464174,-0.78464174,0.18502718,-0.06247038,-6.8608565,2.446172,6
0.8745787,-1.1664755,-1.1664755,-3.916262,4.8969045,1.093032,-0.8153814,4
0.5233435,3.8096535,3.8096535,-0.96642697,-0.31604186,-4.6464224,0.15534419,2
0.5289365,1.3280572,1.3280572,-1.0397469,-1.1509902,-7.065565,1.6711727,1
1.6320211,-0.8659509,-0.8659509,0.07316519,1.9520541,-4.862838,-0.42928153,0
1.4839423,0.91960746,0.91960746,2.555695,1.2334965,-13.087532,0.923675,2
1.0146923,3.433106,3.433106,1.0558362,0.3454066,-9.3457155,0.8619263,2
2.832694,1.0419378,1.0419378,-0.95608777,0.61397445,-9.922085,2.3113916,6
0.7007931,-0.30943078,-0.30943078,-0.26106107,-1.470709,-6.4134607,0.461862,1
2.5492408,0.74125624,0.74125624,0.5268336,0.62112975,-10.919224,-0.6136176,0
1.2902918,4.7899528,4.7899528,-1.9280188,-0.08162852,-3.4286327,0.7919873,2
0.48752105,2.0595891,2.0595891,-0.23028244,1.2375079,-5.1295357,0.2279228,1
1.987094,0.92858434,0.92858434,-0.09629879,3.0996306,-7.345667,-0.5708676,4
3.6118615,-0.27831286,-0.27831286,-1.7232717,1.5701157,-8.393456,1.0057957,0
1.003731,-0.9146728,-0.9146728,-1.355313,2.5859194,-2.6046796,0.24534956,4
3.0934334,1.488205,1.488205,0.42859942,-0.5087456,-6.949526,-0.13776112,0
3.1851106,0.7399149,0.7399149,-0.7140006,-0.45604187,-6.2861733,1.613009,0
2.2673442,0.4767464,0.4767464,-0.42960146,-0.8128658,-1.4772589,2.3449628,6
2.1484604,0.47229224,0.47229224,1.1875675,1.4070778,-5.7216086,0.92045206,0
-0.7269448,1.0718734,1.0718734,-1.339425,2.4337935,6.088438,-3.1182168,5
-1.0022161,1.0119646,1.0119646,0.2798545,0.28971982,-2.9950228,-0.07495163,1
1.319736,-0.35050637,-0.35050637,3.7805746,0.3899481,-1.8659385,-2.3406572,3
0.8299499,-0.02865058,-0.02865058,-0.46394023,1.4178224,-3.4131958,0.6322911,4
0.37914613,0.5163123,0.5163123,-2.477275,3.569352,-3.6151822,1.509259,6
0.16516721,-0.1227407,-0.1227407,-0.54835474,2.9784176,-5.265169,-0.68262154,4
1.2037657,2.682073,2.682073,-0.4839248,0.17379555,-7.991405,-0.115606524,1
1.3593285,1.633719,1.633719,-2.5687547,0.58205694,-2.3193293,1.6544402,0
1.4599453,-0.425921,-0.425921,1.9181195,1.1585007,-7.6533995,-0.13484272,3
0.29735342,1.5284979,1.5284979,-1.5990891,2.1627834,-6.645746,-0.40213424,4
0.9031787,1.1229055,1.1229055,0.7085515,-1.1188159,-5.4785423,0.79112035,6
2.0798202,1.5328234,1.5328234,0.81085205,-1.9338756,-7.8466663,2.6748478,6
-0.61587167,0.029634623,0.029634623,0.35817015,0.9408392,-4.4768085,0.67080504,3
-0.17959139,1.828553,1.828553,-0.5118708,0.9419664,0.10240481,-0.010776654,2
0.035827607,-0.9350354,-0.9350354,0.015807696,1.3948714,-0.87916875,-0.7675767,1
2.2527447,1.7605976,1.7605976,-0.68205816,0.2505334,-7.426011,-1.2196046,0
0.13431299,2.3567827,2.3567827,-2.5015938,-1.8012238,-6.582864,2.1312044,6
1.3687879,-0.64167964,-0.64167964,-0.8295903,2.0906837,-6.5845275,0.24412088,4
1.8813974,1.6661501,1.6661501,-1.8971086,1.7912527,-1.8645177,-1.7285724,4
1.3232394,0.8850671,0.8850671,-4.4750953,3.5042915,-1.2723304,0.03319546,4
1.3758706,1.7766253,1.7766253,-2.998446,-0.81084377,-3.8547878,1.2421204,0
2.7076604,1.0521996,1.0521996,-2.2905464,0.7578328,-3.1123362,0.31274098,0
0.6009036,0.48157588,0.48157588,-2.223768,0.59289205,-5.9503446,0.8328201,1
1.0850158,1.618674,1.618674,-1.7693917,-0.6636076,-5.5138493,2.8621404,0
2.2170157,0.25673324,0.25673324,3.7129042,-0.38384667,-6.8252625,0.13858786,3
2.6520221,2.229473,2.229473,-0.5201645,0.47187445,-10.676828,0.144599,0
0.1889795,1.5644866,1.5644866,-0.8314046,0.30071852,-8.89326,-0.5781323,1
2.6969562,0.17650941,0.17650941,-0.36900002,0.6079185,-7.6828003,0.35231087,0
0.8744707,-0.11799152,-0.11799152,3.246152,0.93338543,-6.1385694,0.34057698,3
0.6052699,0.7576508,0.7576508,0.28354567,-0.15201533,-6.163276,3.2331028,6
0.9875063,0.19306159,0.19306159,0.78852755,-0.28291965,-8.088518,2.0051022,6
0.37191975,-0.1731738,-0.1731738,-1.3543912,0.9285552,-4.7313113,1.378888,6
1.7274753,1.0134976,1.0134976,0.10764014,-0.3285017,-8.520235,1.0929763,2
0.94388866,0.68668157,0.68668157,0.019670509,2.794491,-7.1494718,0.6895245,3
1.7118325,0.95558435,0.95558435,-1.3395035,2.05871,-8.812651,1.8044639,4
1.4949808,0.45943433,0.45943433,-0.44074744,0.38863018,-5.514556,-0.38697213,0
2.3050113,1.5428196,1.5428196,0.706443,-0.034994423,-7.924851,0.9372039,0
1.0618602,3.0025403,3.0025403,-0.6703801,1.3083819,-7.1332526,1.015467,2
0.66214633,-0.23200701,-0.23200701,1.3388504,-0.6359879,-3.2921119,-0.36978522,6
-0.3291638,0.41091964,0.41091964,0.18046106,2.30253,-3.254696,-1.1550659,4
2.9054396,1.167182,1.167182,-1.3741406,-1.3017606,-5.114444,-0.4916615,0
0.54453486,2.9906454,2.9906454,-1.2064168,1.3007739,-12.153579,1.5068007,2
0.49594182,0.776531,0.776531,1.1179484,1.650763,-8.835324,0.08169878,3
-0.44288373,0.14565636,0.14565636,-0.30917722,-0.89166707,-2.83872,1.1693299,1
2.2006738,0.4262322,0.4262322,0.28864816,0.115983546,-9.175553,-0.85402316,1
0.06756034,1.9647754,1.9647754,-0.78852314,-0.6264734,-6.499003,2.0854843,3
1.469808,1.5640014,1.5640014,1.0518084,-0.9810831,-10.135378,0.94140553,3
0.8862251,-0.16207021,-0.16207021,-2.7911026,1.9636071,1.3861684,0.86184484,4
0.92061514,0.5734173,0.5734173,-0.66304964,1.4612983,-7.8397875,1.1353676,4
0.6557285,2.906405,2.906405,0.027879369,-2.4201183,-5.24286,0.86165553,2
0.7646052,0.7041678,0.7041678,-1.0718977,0.051432807,-7.509842,1.8169277,1
0.2145979,-0.03867467,-0.03867467,2.1765323,0.70950216,-6.515855,1.0792346,3
2.1422498,-1.6952635,-1.6952635,-1.6070323,0.10214725,-9.554157,5.1358857,6
3.8116603,0.8492585,0.8492585,-1.0585293,1.1626879,-8.71472,0.28539804,0
0.14085339,1.7049977,1.7049977,2.482486,1.3258171,-0.08085856,-0.949092,3
1.8635892,0.670067,0.670067,-0.43379885,0.28854638,-13.008274,1.6728112,2
0.77989566,3.4033077,3.4033077,-0.23995425,-2.001518,-7.6797485,2.2895627,6
4.076424,-1.708404,-1.708404,1.5111806,-2.1290007,-8.406967,0.3096498,0
3.8365853,2.4700077,2.4700077,0.71606284,-1.1393014,-10.823051,-1.2809464,0
0.32680675,1.9625376,1.9625376,0.51441056,-0.32240146,-4.492011,2.215547,6
1.6283821,-0.26266968,-0.26266968,-1.5759742,1.0419835,-0.7879775,0.039845042,2
2.3554544,-0.31427377,-0.31427377,1.2841723,-1.333403,0.33709458,-0.79376507,0
-0.47415972,2.871012,2.871012,-0.059349336,1.5342957,-6.1483874,-0.894146,2
1.2685152,2.6971316,2.6971316,0.2562223,-0.5101978,-12.549454,1.4804736,2
1.2609172,0.32346022,0.32346022,1.417975,-0.23150387,-9.658874,2.3808222,6
1.0682344,2.453493,2.453493,-3.1571927,-0.2623691,-4.936306,1.2246423,6
1.7102487,1.1982394,1.1982394,-0.6425356,-2.268193,-2.3938015,2.332987,6
1.2747439,-0.2532401,-0.2532401,0.35238594,0.19534247,-3.0051458,0.02090248,0
2.2922142,0.87400895,0.87400895,-0.79481584,1.5223696,-4.1529613,-0.055708803,0
0.96449095,1.6480211,1.6480211,-0.44282058,0.63294846,-14.698276,1.2030314,0
2.611263,-2.1263142,-2.1263142,-1.9378372,1.23924,-2.482724,1.0519077,0
-0.7374929,1.3358768,1.3358768,1.8855253,0.64503133,-2.9947731,0.031791024,3
0.1813082,-2.0273635,-2.0273635,-0.7771842,2.7269661,-2.9018269,-0.124852896,1
0.4651151,1.4540397,1.4540397,-2.7247746,1.5065852,-3.7910547,-1.1046121,2
1.7630357,-0.039582644,-0.039582644,-1.924863,3.8448644,-2.5545192,0.09035792,0
-1.5554343,0.0005770599,0.0005770599,-0.6618634,-1.0141547,-2.6751223,2.1124227,6
1.916138,0.95613956,0.95613956,0.38081244,-1.1776147,-10.494923,0.44066763,0
2.7591863,1.6357676,1.6357676,-2.045302,-0.60663885,-3.8570085,2.4745433,0
0.9041663,-0.6398198,-0.6398198,-0.37677914,1.2238128,-6.843794,0.33517584,1
2.857938,0.65683496,0.65683496,-2.4960427,3.8027346,-6.2104144,-0.066749014,4
1.8999245,0.3945579,0.3945579,-0.52179503,0.83051074,-5.173834,0.10840673,2
1.0052865,1.6833687,1.6833687,-0.8684809,0.60928065,-2.9419665,-0.6134055,1
1.0507133,2.277181,2.277181,-1.0948968,-0.7092738,-2.0826447,0.7455836,2
0.7610356,0.70097667,0.70097667,1.0433356,-1.2247983,-5.131366,-0.12518571,1
1.5775819,0.34991908,0.34991908,-0.92375624,3.142006,-2.8907013,-1.8855923,4
2.7049456,1.778293,1.778293,0.10380333,-1.283043,-8.463179,1.3382429,0
0.6797723,1.6703062,1.6703062,0.22568098,0.17031631,-8.620187,1.074027,2
-1.1663066,3.0449333,3.0449333,-0.6452938,0.45038047,-3.8852284,-0.7516737,2
-0.27326742,0.8024131,0.8024131,-1.2274907,-0.56836367,-4.073097,0.6275227,1
2.5716298,0.61584884,0.61584884,-2.5858757,-0.7163496,-7.1468625,0.35342994,0
3.946249,1.2025023,1.2025023,-1.3354017,-1.1911317,-4.0846453,1.2583565,0
2.9214177,0.0919455,0.0919455,-1.0714259,-0.728769,-8.316919,1.4598452,0
4.0633817,0.79500395,0.79500395,-2.5493026,-1.4720246,-11.404391,1.1670923,1
-0.81692535,3.803569,3.803569,-1.7299683,-0.36798686,-7.539909,2.1139102,2
1.2037657,2.682073,2.682073,-0.4839248,0.17379555,-7.991405,-0.115606524,0
-1.1938307,0.25729677,0.25729677,0.08260425,3.8542104,-1.8680242,-2.251677,4
2.7803314,0.23684731,0.23684731,0.0988084,1.6037226,-7.6830363,0.9267156,0
0.93217176,1.4818906,1.4818906,-1.6017686,-1.515996,-9.628914,3.229959,6
1.4250582,-0.90995806,-0.90995806,-1.8318715,2.237085,-5.364309,1.2378817,0
1.5496775,0.6175285,0.6175285,-0.9483455,-0.116591804,-8.390811,1.5046442,6
0.6415098,3.4014819,3.4014819,-2.27247,-0.22781424,-10.740416,0.72750217,2
0.14820908,1.2235497,1.2235497,-0.40187588,-0.56726533,-2.4811635,0.3097467,1
-0.4508241,-1.2036059,-1.2036059,0.86550623,2.226264,1.1751804,-0.26871252,4
3.030189,1.2192262,1.2192262,-2.108891,1.3958809,-3.4067252,-0.6843276,0
0.92472374,1.4013537,1.4013537,1.1942178,-0.3318209,-7.782451,0.98865235,0
1.0070872,2.7334752,2.7334752,-2.437654,-0.34097826,-6.7955503,2.3036299,2
-1.250461,0.0979934,0.0979934,-1.268008,1.1734878,-0.22103313,-0.10431673,4
3.2990692,0.5597944,0.5597944,-1.5191846,1.6416727,-6.950294,-0.58210766,0
2.691456,1.5260321,1.5260321,-1.1777478,0.23519684,-2.3460405,-0.39561078,0
1.79356,2.0019207,2.0019207,0.18908574,-0.28026748,-9.514044,1.6098144,2
-0.23737583,-0.9862174,-0.9862174,1.8654972,1.429863,-3.334179,-0.9556135,3
1.4357265,1.4537596,1.4537596,-2.4160924,0.18539454,-1.8055634,-0.58813936,4
1.6214082,1.4983768,1.4983768,-2.200112,2.7449925,-6.3999925,-0.20523481,4
2.2145944,-0.16648588,-0.16648588,-2.1934943,2.3683162,-2.8791485,0.33264378,0
2.0551896,0.9018998,0.9018998,1.0045619,-0.64147687,-13.262357,1.3511609,0
3.482482,-0.965136,-0.965136,-0.70313185,-0.2654325,-7.6308007,0.3410873,0
0.34805232,-0.42481694,-0.42481694,2.4720767,-0.023358967,-6.131027,1.9180946,6
1.9406924,0.24639241,0.24639241,2.8906026,-1.1873095,-3.7733164,-0.1389773,3
0.21597034,3.244959,3.244959,-2.9805276,-1.364582,-8.714471,0.6103809,1
2.5251484,-0.13961326,-0.13961326,2.3264894,1.4260073,-10.085277,0.6711332,0
2.9344013,2.9993849,2.9993849,-0.64664483,-0.29292879,-6.80743,-0.4491557,2
1.847685,0.09812933,0.09812933,-2.1030927,0.03744084,-2.3790474,0.8650964,0
0.13049297,2.4526281,2.4526281,0.57575417,-0.86660403,0.18278381,-0.34636936,3
0.051504035,2.233959,2.233959,-2.6320083,-1.8348185,-6.030056,2.3018184,2
-0.15308134,0.5475529,0.5475529,1.5901148,0.051493626,-5.8972526,1.599976,3
-0.7612193,1.0441422,1.0441422,-1.7183862,0.6115257,4.651173,-0.96536446,5
0.81073534,0.19202015,0.19202015,2.5324178,-1.2190073,-6.5942245,1.0357901,6
-0.6155632,0.0074769086,0.0074769086,2.2297115,0.20731069,-6.00312,1.1575205,6
1.6475431,1.0127875,1.0127875,-0.86624545,0.049185324,-5.7287984,-0.585566,0
1.7791126,2.3763165,2.3763165,0.43931383,-1.0629746,-8.248072,0.0055481275,0
1.7688818,-1.0902321,-1.0902321,0.7484981,3.544163,-9.400384,-0.39323822,4
0.35650605,0.90614027,0.90614027,-0.34770423,-0.4883917,-2.888816,1.2554818,6
0.2529629,0.57115346,0.57115346,0.5839077,-0.5268369,-6.9689994,1.955251,6
1.2843369,0.4202444,0.4202444,-0.46567857,4.454911,-7.3624845,-0.42504612,4
0.037161317,0.3844983,0.3844983,3.2420852,-0.28871372,-6.852597,-2.0752254,3
0.11772265,3.2637753,3.2637753,-1.7565556,-1.2162158,-3.288442,0.2796147,2
2.4488099,1.360389,1.360389,1.6808659,-0.946942,-11.356743,0.95403594,0
1.1289703,2.8378286,2.8378286,-0.90020394,-1.3116376,-0.41871676,-0.9331125,1
0.33251888,1.6359103,1.6359103,-0.0024913172,4.4667115,-11.301468,0.32468638,4
0.46028438,-0.9067185,-0.9067185,1.3907923,1.0657927,-5.395418,-0.024732094,4
1.5438697,-0.11747889,-0.11747889,-0.07217849,3.5572913,-6.3475213,0.54362637,4
2.8824565,2.4354718,2.4354718,-1.1080055,0.46549404,-5.340108,-1.4784168,0
1.615525,-0.70421916,-0.70421916,-0.24181093,1.1748761,-5.199649,1.2121873,0
0.6181894,0.6791474,0.6791474,-0.34307337,-0.036840107,-4.558329,0.71496105,2
4.1374617,0.80534667,0.80534667,-2.081129,-0.67040193,-2.2800007,-2.1311047,0
0.46098518,1.1631303,1.1631303,-0.8650224,-0.46478313,-7.3881764,1.8372734,1
2.023139,2.4407952,2.4407952,-0.6752486,-1.8511372,-7.5038157,0.3270141,1
0.7963943,-0.31686202,-0.31686202,0.54070544,1.0764107,-8.440372,3.5309174,6
1.249998,0.59619963,0.59619963,0.47552776,-0.016437631,-4.315844,0.35954675,0
-1.9592508,-0.0746755,-0.0746755,-0.5371651,2.713865,-1.5513724,-1.0802698,4
4.4151707,0.8246052,0.8246052,-2.0257,-1.7772897,-4.11147,-1.4582517,0
2.5278947,1.5156395,1.5156395,-0.9524133,0.54266113,-6.193338,-0.884076,0
1.0935893,1.2872577,1.2872577,-0.25526482,-0.73198104,-4.9410477,2.1864274,6
0.3091243,-0.835216,-0.835216,1.5027002,-0.3609702,-4.9543386,0.5724961,1
1.3754472,0.5253348,0.5253348,-0.686668,0.06596154,-5.509022,2.094328,6
0.77257854,0.75003314,0.75003314,-0.52895474,0.03334291,-7.4259977,1.655831,3
1.2069143,1.68357,1.68357,-0.65477747,0.9885161,-8.744347,0.7707873,2
0.37475857,0.29749587,0.29749587,-0.09243356,-1.6405895,3.2222798,0.091433935,5
1.0418476,2.106226,2.106226,2.0196595,0.87998766,-13.627957,1.0896726,3
2.8572192,-0.7823328,-0.7823328,-0.043950748,1.0390484,-4.6160994,-0.16936259,4
0.37492523,0.9002217,0.9002217,3.1889188,1.0898706,-4.409353,-1.8350765,3
1.6305947,-0.26954824,-0.26954824,0.18648973,-0.035478238,-4.2594023,-0.027216658,6
1.7666917,2.8952594,2.8952594,0.9048217,-0.98497784,-9.219359,1.2597232,2
2.0338938,1.6430148,1.6430148,-1.5233803,-2.1755095,-5.0434995,1.519059,0
0.79975855,0.11983603,0.11983603,-0.7357461,-0.02028663,-4.1252723,0.9156981,1
1.9232677,0.2634663,0.2634663,1.2356071,0.059353437,-8.234481,-0.99476504,0
1.490556,0.3864942,0.3864942,-0.67243165,0.08588829,-0.864738,0.5102028,0
1.5494341,1.5405177,1.5405177,-3.7412395,2.5292325,-5.363731,-0.50837743,4
-1.302217,1.590865,1.590865,-0.3011875,-0.25525433,8.0872,-1.5211093,5
2.8577173,0.06837787,0.06837787,0.29441595,-0.9680536,-8.685403,2.263989,0
-0.042122215,1.0532368,1.0532368,-2.3580184,-1.8083844,8.574321,1.3734242,5
2.4776387,2.4330585,2.4330585,-2.373184,0.38871682,-2.205069,-1.3073803,0
-0.4183659,0.8526431,0.8526431,2.4938052,1.6010909,-5.465862,-0.37301,4
0.49955666,-2.0907078,-2.0907078,-2.2035203,1.5254447,0.39996326,-0.06918014,4
-0.009823639,-0.8369432,-0.8369432,-0.6686783,3.2233615,-3.314129,0.6996958,4
2.6860507,1.2132999,1.2132999,-0.23010091,-1.1649797,-9.361958,1.2322783,6
3.4641397,-0.16469897,-0.16469897,-1.7836744,1.5768787,-6.4948015,-0.3262644,0
0.4890942,1.9152325,1.9152325,-0.79226726,-0.24313666,-3.33785,-0.21472283,2
0.7489168,1.7993019,1.7993019,-1.7918102,1.251636,-2.4278185,-0.60076696,2
0.43972126,0.43895453,0.43895453,0.93899477,1.6039717,-6.3810816,0.105037,3
0.8936303,0.12603417,0.12603417,0.44852352,0.37695882,4.1163177,-1.3323637,5
1.207683,2.6666446,2.6666446,1.87743,-0.12050113,-5.4849586,-0.54010797,2
0.80645293,1.9702574,1.9702574,-2.418556,0.86178184,-2.3112524,-1.0096545,0
0.5950043,1.9823545,1.9823545,1.014779,-0.06261526,-9.688854,-0.35889375,2
1.9184136,0.97529936,0.97529936,-3.3530324,1.3185152,-9.289394,2.7766328,6
1.6393868,1.0124923,1.0124923,2.2349002,-1.7007644,-5.8898597,1.0147147,3
3.0353944,0.045344453,0.045344453,0.19105738,0.3405306,-15.117855,0.7572567,0
2.5365689,0.4604881,0.4604881,0.41252074,0.4120329,-11.203554,-0.32536203,0
0.5060383,0.82166785,0.82166785,0.98951274,-0.9564349,-7.2354054,2.4195998,1
2.6151726,2.4614394,2.4614394,0.45331487,-1.8501318,-13.52324,2.2501068,0
1.709929,-1.0552522,-1.0552522,-0.266941,-0.41115838,-1.3088313,-0.62211025,0
2.1830888,-0.120661885,-0.120661885,-0.61477447,1.627709,-9.658683,1.5794386,0
2.5794048,0.33316484,0.33316484,0.09025749,-1.3390952,-9.038206,1.8150457,0
0.5580676,2.1999292,2.1999292,-0.75116205,-0.8833259,-5.08665,0.70542705,0
1.7680529,-0.23303327,-0.23303327,0.33098453,0.78538394,-0.5114756,-0.7783346,0
3.5935318,0.67088646,0.67088646,-2.0195103,0.92181146,-7.7564487,-0.05854573,0
-0.45426905,2.1945965,2.1945965,-2.9481761,0.5696145,-2.8759668,0.25300494,2
0.35650605,0.90614027,0.90614027,-0.34770423,-0.4883917,-2.888816,1.2554818,0
1.581358,0.82030374,0.82030374,-3.506837,0.27651381,-9.064081,1.796477,0
-1.468793,-0.21706226,-0.21706226,-0.59687775,0.40147018,4.5680876,-0.67425925,5
0.63737524,2.4160435,2.4160435,-0.023739919,-1.0021768,-1.1346961,-0.248619,2
1.94374,-1.3145133,-1.3145133,-2.2705917,3.824531,-7.4143305,2.5527968,4
1.7191294,0.53076375,0.53076375,-0.20090602,0.04413057,-0.8296931,-0.685845,0
2.9014165,1.17093,1.17093,0.77190256,-0.4007483,-1.7570381,1.5184282,0
-1.2340446,0.17022741,0.17022741,0.61326003,0.073480874,-0.85303676,-0.45806995,1
0.85066724,0.87229574,0.87229574,0.112411566,-0.5923313,-6.8985887,2.6664279,1
2.8803394,-1.627624,-1.627624,-0.16165935,2.5476344,-4.6072254,1.0257242,0
5.0756173,-0.2337599,-0.2337599,-3.7860773,0.088105425,-0.4950653,-1.2023607,0
0.8176047,3.1249576,3.1249576,-0.20323889,0.88148934,-5.696272,-1.3442668,2
3.7508852,1.3056973,1.3056973,-1.9308493,-1.2658982,-9.594244,1.1812855,0
1.1617385,-1.6038322,-1.6038322,1.98318,0.8686509,-6.200001,1.4207424,3
2.005388,-0.632569,-0.632569,-0.93447536,0.91798174,-9.6682005,4.3655667,6
2.9640174,1.2433777,1.2433777,1.372172,-0.14660916,-13.842511,1.5284647,1
-0.72075915,-0.89190334,-0.89190334,0.91378933,3.427793,0.033309095,-1.7450994,4
0.7080003,0.7312352,0.7312352,2.5310237,-0.70624554,-3.856082,0.15927427,3
1.7423167,-0.26471004,-0.26471004,0.88938946,2.9401333,-7.6619644,0.3808963,4
0.7827092,1.4370477,1.4370477,-1.1197127,0.8382642,-9.958279,-0.47152093,1
2.859794,0.9480995,0.9480995,-2.4434829,1.8308263,-5.4003196,-1.3156239,0
3.071851,0.07185501,0.07185501,-1.9337826,-1.530631,-1.5479182,-0.11389868,6
1.4328691,0.75408614,0.75408614,-3.235101,2.4671443,-3.5610492,1.2726998,4
0.22542122,2.8330033,2.8330033,-2.0320477,0.32258528,-4.614007,0.41460437,6
3.5747902,-0.70536286,-0.70536286,0.060513087,0.6453653,-8.720256,1.0264786,0
3.1489296,0.21401414,0.21401414,-2.69186,1.3740695,-6.118776,1.3909042,0
1.2082063,0.6168744,0.6168744,0.29018253,-0.7649766,-8.58662,-0.8322148,0
1.1735237,0.58504015,0.58504015,-0.96231407,-0.3286158,-10.340146,2.3644,6
-0.24541935,0.42734933,0.42734933,0.36274654,0.55839497,-6.159063,1.0945086,6
1.5996901,1.7042085,1.7042085,-2.0184925,0.3546403,-3.485751,0.4302148,2
1.085832,1.2315354,1.2315354,-0.26992872,0.33969358,-9.885348,0.6480027,1
1.8216331,0.25264865,0.25264865,1.6604588,1.1648673,-8.109139,-0.329129,3
1.4176369,2.0492814,2.0492814,2.4701486,-1.1586777,-12.370521,0.44033843,3
1.2067102,2.5452485,2.5452485,0.3133378,-0.7418504,-0.39637378,0.038332,2
3.6118615,-0.27831286,-0.27831286,-1.7232717,1.5701157,-8.393456,1.0057957,0
1.5191725,0.15066256,0.15066256,-1.3340356,2.961432,-2.541586,-0.7339712,4
2.2581856,1.7556041,1.7556041,-0.633875,-0.08518483,-4.321978,0.024973355,0
1.4252255,0.20357622,0.20357622,0.95424074,0.89314127,-6.5087504,0.776312,0
2.0485585,-0.0015591705,-0.0015591705,-1.7303683,-1.3997884,-0.25196704,0.3067336,0
0.3496263,1.3681986,1.3681986,0.062480807,-0.7094364,-10.7303,1.5352861,1
-0.22413144,1.8963786,1.8963786,1.0894465,-0.28451407,-2.6686368,-0.55221903,2
-0.8305328,0.85321534,0.85321534,1.5372891,0.56265086,-3.2624724,-0.20283052,3
1.489075,1.4384215,1.4384215,-0.9495061,0.35833222,-4.4179916,-1.0008687,0
-0.49430287,0.09282343,0.09282343,-0.6937373,-2.0492375,9.151675,-0.8508265,5
1.0671076,1.441687,1.441687,-1.1706461,0.40640134,-8.399659,0.6434054,2
2.5114527,2.7167687,2.7167687,-1.6926162,-3.6635609,-2.9549272,1.6480567,6
2.249815,2.1181097,2.1181097,-0.9340135,0.49313703,-7.591083,0.5661638,0
2.3735979,-1.2925544,-1.2925544,-2.4771323,1.3045223,-2.0348082,-0.40262625,0
-0.7928272,-1.2459321,-1.2459321,-0.7309786,1.0383526,1.506911,0.24605724,6
1.1160804,2.665794,2.665794,-1.2245914,0.015119944,-4.051337,0.6411766,2
1.8604712,1.1870778,1.1870778,-0.91084784,-0.47742993,-3.2408483,-0.16566376,0
-0.62274474,0.8351634,0.8351634,0.24403536,1.546527,-3.3463392,-0.45078355,4
2.8415036,-2.2770517,-2.2770517,-0.17478909,1.7255064,-4.733606,0.42999405,0
2.6330917,2.2668042,2.2668042,-1.282803,0.57820505,-13.006588,2.2799416,0
3.2518473,0.18922067,0.18922067,-0.42666927,-0.08235885,-4.9290104,1.4570341,0
0.6624583,-0.4047042,-0.4047042,0.073885955,-0.81865436,-2.5501037,0.5662792,1
1.044978,1.39809,1.39809,-2.486921,4.173389,-3.0870059,-3.777509,4
-0.30396885,2.032356,2.032356,0.44488087,-1.1009567,-4.445556,2.3606405,6
0.9846579,1.2378696,1.2378696,-1.8901503,1.9332665,-7.611209,1.3595392,4
3.0123289,2.5582588,2.5582588,1.424609,-2.611848,-11.664303,2.1649938,2
0.999169,2.3377593,2.3377593,-2.7549613,1.9660901,-7.747489,0.2717223,1
0.93576026,-0.16626233,-0.16626233,2.495819,2.1573448,-7.368322,-1.4053068,3
1.4433501,-0.17796558,-0.17796558,0.36105955,-1.7491026,-4.1084547,1.6576358,0
3.9451163,1.806234,1.806234,-1.3890895,0.0991529,-8.216387,-0.43338266,0
2.7929156,0.8657614,0.8657614,1.5420947,0.29289782,-5.9296603,-0.34890342,3
1.6361917,1.1715989,1.1715989,-0.95188797,1.0199533,-4.2115026,-2.6656024,0
1.455765,4.453323,4.453323,-0.5069425,-2.595602,-11.645061,-0.10666773,2
1.4353096,1.3650757,1.3650757,0.09772906,-2.785492,-6.36345,0.45003846,2
0.5048269,0.8687038,0.8687038,0.68861836,-0.24733701,-8.427215,1.8689064,1
1.8054249,-1.056024,-1.056024,2.939786,3.1249464,-1.7961593,-2.358946,3
-0.57774675,1.2524588,1.2524588,-0.35939154,-0.6981209,-3.1618495,3.749784,6
2.421911,2.6102488,2.6102488,-0.6788132,-1.5900714,-5.3374863,0.005115383,2
0.38808787,-1.4932698,-1.4932698,-0.44678828,2.2968352,-3.1515355,0.5835823,4
0.44660848,0.21066332,0.21066332,1.3461502,2.992315,-4.6920085,-2.13742,0
0.177493,1.0956095,1.0956095,5.367348,-1.1560204,-1.9088339,-1.1254374,3
0.84700763,1.0017763,1.0017763,0.41379738,0.006009105,-7.4672704,1.4874028,6
2.4899948,0.69737697,0.69737697,-0.97575194,-1.234876,-7.715655,0.9270099,6
-0.5098504,0.9474545,0.9474545,0.26644424,0.16386634,-5.9202714,1.7571458,3
0.80568135,-0.31616178,-0.31616178,-1.4493216,2.82042,-1.7108719,-1.2396559,4
